country,continent,population,day,time,Cases,Recovered,Deaths,Tests,Recovery_rate,Death_rate,Deaths per Million,Cases per 100K,Deaths_per_Million,Cases_per_100K,Tests_per_Person,Infection Rate,Tests per 100K
Lebanon,Asia,6684849.0,2024-06-30,2024-06-30T16:15:11+00:00,1243838,1087587.0,10952.0,4795578.0,87.4379943368831,0.8805005153404221,1638.3316960487814,18606.822682157817,1638.3316960487814,18606.822682157817,0.7173801532390635,18.606822682157816,71738.01532390635
Costa-Rica,North-America,5182354.0,2024-06-30,2024-06-30T16:15:11+00:00,1238883,0.0,9428.0,4659757.0,0.0,0.7610081016528599,1819.2504796083015,23905.79647781684,1819.2504796083015,23905.79647781684,0.8991583747463026,23.90579647781684,89915.83747463026
Bolivia,South-America,11992656.0,2024-06-30,2024-06-30T16:15:11+00:00,1212131,1177145.0,22407.0,2710261.0,97.11367830704766,1.8485625728572244,1868.393456795559,10107.277320386744,1868.393456795559,10107.277320386744,0.22599339128880208,10.107277320386743,22599.33912888021
Tunisia,Africa,12046656.0,2024-06-30,2024-06-30T16:15:11+00:00,1153361,0.0,29423.0,5013383.0,0.0,2.551065971538833,2442.42053562416,9574.117497835085,2442.42053562416,9574.117497835085,0.4161638715341419,9.574117497835084,41616.387153414194
Cuba,North-America,11305652.0,2024-06-30,2024-06-30T16:15:11+00:00,1115251,1106660.0,8530.0,14402674.0,99.22968013478581,0.7648502444741139,754.4898781600566,9864.54385824011,754.4898781600566,9864.54385824011,1.2739357270151248,9.86454385824011,127393.57270151249
Spain,Europe,46719142.0,2024-06-30,2024-06-30T16:15:10+00:00,13914811,13762417.0,121760.0,471036328.0,98.90480725897032,0.8750388345195634,2606.2122459355096,29783.96092976194,2606.2122459355096,29783.96092976194,10.082298343578314,29.78396092976194,1008229.8343578314
North-America,North-America,0.0,2024-06-30,2024-06-30T16:15:10+00:00,131889132,127665129.0,1695941.0,0.0,96.7973077569424,1.2858838133835016,inf,inf,inf,inf,,inf,
Asia,Asia,0.0,2024-06-30,2024-06-30T16:15:10+00:00,221500265,205673091.0,1553662.0,0.0,92.85455753292214,0.7014267003247152,inf,inf,inf,inf,,inf,
Europe,Europe,0.0,2024-06-30,2024-06-30T16:15:10+00:00,253406198,248754104.0,2101824.0,0.0,98.16417513197526,0.8294288050523532,inf,inf,inf,inf,,inf,
South-America,South-America,0.0,2024-06-30,2024-06-30T16:15:10+00:00,70200879,66683585.0,1367332.0,0.0,94.98967242276268,1.947741993373046,inf,inf,inf,inf,,inf,
Oceania,Oceania,0.0,2024-06-30,2024-06-30T16:15:10+00:00,14895771,14752388.0,33015.0,0.0,99.03742478318175,0.22164008831768428,inf,inf,inf,inf,,inf,
Africa,Africa,0.0,2024-06-30,2024-06-30T16:15:10+00:00,12860924,12090808.0,258892.0,0.0,94.01196990200704,2.0130124398526887,inf,inf,inf,inf,,inf,
All,All,0.0,2024-06-30,2024-06-30T16:15:10+00:00,704753890,675619811.0,7010681.0,0.0,95.86606339980614,0.9947701033618984,inf,inf,inf,inf,,inf,
USA,North-America,334805269.0,2024-06-30,2024-06-30T16:15:10+00:00,111820082,109814428.0,1219487.0,1186851502.0,98.20635617133601,1.090579597321347,3642.3769662955933,33398.54307967895,3642.3769662955933,33398.54307967895,3.5449009077572193,33.39854307967895,354490.09077572194
India,Asia,1406631776.0,2024-06-30,2024-06-30T16:15:10+00:00,45035393,0.0,533570.0,935879495.0,0.0,1.1847792690517878,379.32457456442387,3201.64763574913,379.32457456442387,3201.64763574913,0.665333679338124,3.20164763574913,66533.3679338124
France,Europe,65584518.0,2024-06-30,2024-06-30T16:15:10+00:00,40138560,39970918.0,167642.0,271490188.0,99.58234176811524,0.41765823188475126,2556.1215529555316,61201.273141932674,2556.1215529555316,61201.273141932674,4.1395468973333,61.201273141932674,413954.68973333004
Germany,Europe,83883596.0,2024-06-30,2024-06-30T16:15:10+00:00,38828995,38240600.0,183027.0,122332384.0,98.4846504525806,0.47136682265405017,2181.916473871721,46289.139774122224,2181.916473871721,46289.139774122224,1.4583588428898542,46.289139774122226,145835.88428898543
Brazil,South-America,215353593.0,2024-06-30,2024-06-30T16:15:10+00:00,38743918,36249161.0,711380.0,63776166.0,93.56090677251588,1.8361075408016299,3303.311498499122,17990.83890836221,3303.311498499122,17990.83890836221,0.29614628254658376,17.99083890836221,29614.628254658375
S-Korea,Asia,51329899.0,2024-06-30,2024-06-30T16:15:10+00:00,34571873,34535939.0,35934.0,15804065.0,99.89606001387313,0.10393998612687255,700.0598228334718,67352.31058997409,700.0598228334718,67352.31058997409,0.3078919948780729,67.35231058997408,30789.19948780729
Japan,Asia,125584838.0,2024-06-30,2024-06-30T16:15:10+00:00,33803572,0.0,74694.0,100414883.0,0.0,0.2209648140143296,594.7692507275441,26916.92129268025,594.7692507275441,26916.92129268025,0.799578074862827,26.91692129268025,79957.80748628269
Italy,Europe,60262770.0,2024-06-30,2024-06-30T16:15:10+00:00,26723249,26361218.0,196487.0,281126449.0,98.64525829175936,0.7352661347428225,3260.5039562569063,44344.5414142098,3260.5039562569063,44344.5414142098,4.665010403604082,44.3445414142098,466501.04036040825
UK,Europe,68497907.0,2024-06-30,2024-06-30T16:15:10+00:00,24910387,24678275.0,232112.0,522526476.0,99.06821198723247,0.9317880127675254,3388.5998881688456,36366.63964053675,3388.5998881688456,36366.63964053675,7.628356819720054,36.366639640536754,762835.6819720054
Russia,Europe,145805947.0,2024-06-30,2024-06-30T16:15:10+00:00,24124215,23545818.0,402756.0,273400000.0,97.60242146739283,1.6695092462075969,2762.2741615607765,16545.425955773942,2762.2741615607765,16545.425955773942,1.8750949849802765,16.545425955773943,187509.49849802765
Turkey,Asia,85561976.0,2024-06-30,2024-06-30T16:15:10+00:00,17232066,0.0,102174.0,162743369.0,0.0,0.59292948390518,1194.1519443169477,20139.86446502825,1194.1519443169477,20139.86446502825,1.9020524841548774,20.13986446502825,190205.24841548773
Australia,Oceania,26068792.0,2024-06-30,2024-06-30T16:15:10+00:00,11853144,11820014.0,24414.0,81916639.0,99.72049609791293,0.20597066904780706,936.5221065862967,45468.71216740691,936.5221065862967,45468.71216740691,3.142325850772065,45.46871216740691,314232.5850772065
Vietnam,Asia,98953541.0,2024-06-30,2024-06-30T16:15:10+00:00,11625195,10640971.0,43206.0,85826548.0,91.53369900461885,0.37165828186107847,436.6291449843113,11748.13440986412,436.6291449843113,11748.13440986412,0.867341856922533,11.74813440986412,86734.18569225329
Taiwan,Asia,23888595.0,2024-06-30,2024-06-30T16:15:10+00:00,10241523,10222518.0,19005.0,30742304.0,99.81443189650602,0.18556810349398228,795.5679268705422,42872.019053443706,795.5679268705422,42872.019053443706,1.28690297608545,42.87201905344371,128690.297608545
Argentina,South-America,46010234.0,2024-06-30,2024-06-30T16:15:10+00:00,10128845,9997258.0,130841.0,35716069.0,98.70086865777886,1.2917662379076786,2843.7368955784923,22014.330550894396,2843.7368955784923,22014.330550894396,0.7762635808372546,22.014330550894396,77626.35808372546
Netherlands,Europe,17211447.0,2024-06-30,2024-06-30T16:15:10+00:00,8635786,8612599.0,22992.0,25984435.0,99.73150098902404,0.2662409652115048,1335.8551433821922,50174.66573263713,1335.8551433821922,50174.66573263713,1.5097182125361104,50.17466573263712,150971.82125361104
Mexico,North-America,131562772.0,2024-06-30,2024-06-30T16:15:10+00:00,7702809,6899865.0,334958.0,20013810.0,89.57595858861357,4.348517534317676,2545.9937861449134,5854.854593668793,2545.9937861449134,5854.854593668793,0.15212365698709968,5.854854593668793,15212.365698709968
Iran,Asia,86022837.0,2024-06-30,2024-06-30T16:15:10+00:00,7627186,0.0,146811.0,57320267.0,0.0,1.9248383348721272,1706.6514558221324,8866.466470990721,1706.6514558221324,8866.466470990721,0.6663377888827359,8.866466470990721,66633.77888827359
Indonesia,Asia,279134505.0,2024-06-30,2024-06-30T16:15:10+00:00,6829221,6647104.0,162063.0,114158919.0,97.33326831859739,2.373081790734258,580.5910666615723,2446.569978870939,580.5910666615723,2446.569978870939,0.4089745873588792,2.446569978870939,40897.45873588792
